person_id,age,years_working,education,annual_income,parental_wealth_bracket,inheritance_received,homeowner,region_cost_of_living,dependents,health_shock,savings_rate,invests_in_markets,portfolio_equity_pct,diversification_score,financial_literacy,budgeting_consistency,impulse_spending,plans_ahead,carries_high_interest_debt,retirement_account,started_investing_age,years_investing,net_worth,financially_independent
PSN032087,48,23,graduate,66600.0,lower_mid,0.0,1,low,0,0,0.204,1,77,6.4,3.3,1.5,4.0,5.8,0,1,24,24,472000.0,0
PSN032088,51,28,some_college,83100.0,top,0.0,1,high,0,0,0.231,1,6,8.0,7.5,5.0,3.9,4.6,0,1,18,33,751200.0,0
PSN032089,46,24,graduate,63100.0,bottom,0.0,0,low,4,0,0.0,0,19,4.3,4.6,4.3,3.1,7.4,0,1,32,14,-27100.0,0
PSN032090,27,4,high_school,57700.0,middle,0.0,1,medium,2,0,0.097,1,50,5.1,7.1,6.5,2.2,5.3,0,0,19,8,86600.0,0
PSN032091,55,34,high_school,63200.0,upper_mid,0.0,1,medium,0,0,0.225,0,12,7.4,2.6,3.7,5.7,8.0,0,1,19,36,601300.0,0
PSN032092,52,25,high_school,209800.0,top,53000.0,1,high,1,1,0.247,0,9,5.9,6.8,5.1,0.0,9.0,0,1,27,25,1321000.0,0
PSN032093,51,29,high_school,69400.0,upper_mid,0.0,1,medium,1,0,0.243,1,69,5.5,2.8,3.6,4.2,7.5,1,0,31,20,579900.0,0
PSN032094,51,28,bachelors,110000.0,bottom,0.0,0,high,0,0,0.371,0,2,2.6,8.1,6.3,3.6,5.2,1,0,18,33,746300.0,0
PSN032095,36,12,graduate,62500.0,middle,0.0,1,low,1,0,0.069,1,68,9.5,6.6,6.1,6.9,6.8,1,1,21,15,49600.0,0
PSN032096,74,55,high_school,85500.0,middle,0.0,0,high,2,0,0.323,1,52,6.3,6.3,1.2,1.5,9.3,1,1,34,40,3944800.0,1
PSN032097,25,2,some_college,46800.0,middle,0.0,1,medium,1,0,0.452,1,53,7.4,8.9,7.3,4.3,8.2,0,0,28,0,71400.0,0
PSN032098,22,0,bachelors,95300.0,middle,0.0,0,medium,0,1,0.391,1,33,7.3,9.9,4.6,3.6,9.3,0,1,27,0,-30300.0,0
PSN032099,27,4,high_school,54500.0,top,907900.0,0,low,0,0,0.278,1,94,7.5,6.1,3.4,1.6,6.9,1,1,18,9,1177500.0,1
PSN032100,41,18,high_school,62300.0,bottom,0.0,0,medium,0,0,0.357,0,4,2.2,5.2,4.6,1.9,5.7,0,0,26,15,314100.0,0
PSN032101,54,30,high_school,57900.0,bottom,0.0,0,medium,1,0,0.433,1,42,9.0,6.7,2.4,3.6,10.0,0,1,48,6,529700.0,0
PSN032102,44,15,bachelors,55700.0,bottom,0.0,0,high,1,1,0.045,1,79,5.7,7.8,5.2,0.0,9.4,0,1,31,13,22900.0,0
PSN032103,36,17,high_school,161600.0,upper_mid,576400.0,1,medium,1,0,0.436,1,68,6.0,3.6,4.3,0.3,3.4,0,1,31,5,2179800.0,0
PSN032104,56,33,high_school,54600.0,top,89300.0,1,medium,0,0,0.234,1,92,10.0,8.3,6.7,0.0,10.0,0,1,35,21,1805100.0,1
PSN032105,36,12,bachelors,99000.0,lower_mid,0.0,1,low,1,0,0.023,1,55,4.8,5.2,2.7,4.0,7.9,1,1,27,9,93800.0,0
PSN032106,44,14,some_college,41300.0,lower_mid,10000.0,1,high,0,0,0.245,0,16,4.3,6.8,4.0,7.7,4.3,0,1,21,23,196000.0,0
PSN032107,56,35,bachelors,89200.0,lower_mid,0.0,1,low,2,0,0.334,1,73,4.3,5.8,5.1,2.1,7.0,0,1,26,30,4492300.0,1
PSN032108,54,28,some_college,135900.0,middle,0.0,1,medium,2,0,0.036,0,0,7.5,4.8,2.6,3.4,9.2,1,0,22,32,184100.0,0
PSN032109,60,40,some_college,120700.0,top,0.0,1,high,0,0,0.205,1,34,4.8,3.9,3.5,5.4,7.7,0,0,32,28,1371000.0,0
PSN032110,34,9,high_school,73100.0,top,620000.0,1,low,3,1,0.397,1,79,10.0,7.2,5.8,3.5,6.2,1,1,31,3,1047400.0,0
PSN032111,26,4,graduate,33000.0,middle,0.0,0,high,2,0,0.063,0,4,3.9,8.9,3.9,0.0,7.3,0,1,20,6,-10900.0,0
PSN032112,28,7,bachelors,97300.0,middle,0.0,0,high,0,0,0.354,1,79,4.3,3.9,9.3,0.3,4.9,0,1,25,3,145800.0,0
PSN032113,43,16,some_college,94700.0,middle,16300.0,0,medium,2,0,0.247,0,15,4.3,8.5,4.6,2.4,7.8,1,1,40,3,58100.0,0
PSN032114,44,22,high_school,117700.0,upper_mid,0.0,1,high,2,0,0.357,0,7,7.1,2.3,0.8,0.7,6.5,1,0,40,4,345900.0,0
PSN032115,42,24,bachelors,57100.0,lower_mid,87300.0,0,medium,3,0,0.287,1,59,5.0,5.8,5.1,4.0,10.0,0,1,38,4,489000.0,0
PSN032116,51,22,bachelors,100500.0,bottom,0.0,1,low,0,0,0.128,0,2,3.4,6.2,3.5,5.3,3.6,1,0,18,33,481500.0,0
PSN032117,36,11,some_college,34600.0,bottom,0.0,1,medium,2,0,0.198,0,11,6.4,5.5,4.5,0.0,5.9,0,1,24,12,50900.0,0
PSN032118,58,31,bachelors,86100.0,bottom,0.0,0,low,1,0,0.182,1,46,10.0,8.1,1.2,4.4,6.8,0,1,22,36,4977300.0,1
PSN032119,44,17,some_college,70800.0,middle,0.0,1,low,0,0,0.136,1,48,9.6,8.1,4.6,1.8,7.7,1,1,21,23,257000.0,0
PSN032120,37,16,bachelors,83900.0,middle,0.0,1,high,1,0,0.16,0,14,8.2,4.1,6.8,4.0,8.5,0,0,28,9,59300.0,0
PSN032121,57,38,bachelors,101500.0,bottom,25700.0,1,low,0,0,0.283,0,8,3.4,3.5,4.9,2.3,6.4,1,1,29,28,828900.0,0
PSN032122,54,28,bachelors,64400.0,bottom,0.0,0,low,3,0,0.592,0,10,3.0,4.1,4.6,6.7,6.3,0,1,23,31,1106500.0,1
PSN032123,46,22,some_college,78800.0,top,0.0,1,high,0,1,0.242,0,5,1.0,3.9,1.1,7.5,5.7,1,0,22,24,84500.0,0
PSN032124,36,5,high_school,55400.0,lower_mid,0.0,1,medium,1,0,0.303,0,1,1.5,7.8,6.4,4.4,9.6,0,1,18,18,122200.0,0
PSN032125,43,21,bachelors,88600.0,middle,0.0,0,low,0,0,0.377,1,40,3.2,6.0,4.1,4.5,6.9,1,1,33,10,630700.0,0
PSN032126,60,37,bachelors,54800.0,bottom,0.0,1,low,0,1,0.297,0,4,5.1,5.0,3.0,1.6,3.4,0,0,24,36,1951600.0,1
PSN032127,56,31,bachelors,75600.0,lower_mid,128600.0,0,medium,1,0,0.137,0,5,5.6,5.5,4.1,1.3,10.0,0,1,29,27,318200.0,0
PSN032128,73,51,graduate,135900.0,upper_mid,0.0,0,low,1,0,0.533,1,62,9.5,5.9,0.1,6.1,10.0,1,1,26,47,2292900.0,1
PSN032129,34,19,bachelors,84300.0,upper_mid,0.0,1,low,0,0,0.132,1,35,9.3,9.4,3.5,3.1,8.8,0,1,19,15,297500.0,0
PSN032130,40,18,bachelors,39900.0,lower_mid,0.0,1,high,1,0,0.37,0,0,6.5,5.7,8.0,5.1,4.3,0,1,34,6,140300.0,0
PSN032131,40,19,some_college,54700.0,upper_mid,0.0,0,medium,1,0,0.418,0,12,4.4,3.8,5.2,5.1,2.1,0,1,29,11,79400.0,0
PSN032132,66,46,bachelors,151100.0,bottom,0.0,1,medium,2,0,0.144,0,24,4.1,5.9,10.0,0.8,7.9,0,1,36,30,619200.0,0
PSN032133,58,36,some_college,70700.0,top,0.0,1,medium,3,0,0.286,0,7,2.6,8.0,2.7,3.7,10.0,0,1,24,34,1093000.0,0
PSN032134,53,28,graduate,57900.0,lower_mid,0.0,1,low,2,0,0.132,1,63,5.8,7.5,4.8,0.0,7.3,0,1,25,28,1113100.0,0
PSN032135,52,30,high_school,99000.0,middle,101200.0,1,low,1,0,0.235,1,42,6.9,4.8,7.8,4.0,7.2,0,0,22,30,1967900.0,1
PSN032136,44,23,some_college,101900.0,middle,0.0,0,medium,0,0,0.134,1,90,3.9,7.9,6.3,7.5,7.2,1,1,26,18,366200.0,0
PSN032137,45,21,graduate,52600.0,bottom,0.0,1,low,3,0,0.126,1,72,8.5,6.1,4.0,5.3,8.1,0,1,36,9,197200.0,0
PSN032138,36,14,bachelors,144300.0,middle,0.0,0,low,1,0,0.28,1,61,6.6,10.0,10.0,2.0,6.5,0,1,27,9,716100.0,0
PSN032139,51,29,bachelors,95900.0,upper_mid,2197700.0,1,medium,1,0,0.481,1,42,6.6,6.8,1.8,3.9,8.4,0,1,24,27,8675600.0,1
PSN032140,65,42,high_school,74100.0,middle,0.0,1,high,1,0,0.251,0,6,4.0,7.7,1.8,4.1,9.8,1,1,18,47,134500.0,0
PSN032141,54,30,high_school,82900.0,bottom,0.0,0,medium,1,0,0.356,0,29,4.8,4.6,7.0,7.6,6.2,0,0,28,26,1307000.0,0
PSN032142,37,11,some_college,121900.0,middle,52300.0,1,low,0,0,0.101,0,2,3.5,6.1,8.1,0.0,8.5,0,0,43,0,122500.0,0
PSN032143,32,11,some_college,63500.0,middle,0.0,1,low,1,0,0.138,0,18,5.6,5.7,1.0,5.9,8.6,0,1,19,13,65800.0,0
PSN032144,51,30,bachelors,175700.0,lower_mid,0.0,0,high,2,0,0.288,1,74,6.5,9.5,2.9,0.0,8.2,0,0,21,30,909700.0,0
PSN032145,22,0,bachelors,143100.0,top,0.0,1,medium,0,1,0.256,1,70,5.1,5.1,7.5,5.0,10.0,0,1,31,0,6400.0,0
PSN032146,50,28,some_college,77100.0,upper_mid,84200.0,1,medium,1,1,0.284,0,16,6.0,7.3,3.7,3.3,6.4,0,1,19,31,338000.0,0
PSN032147,50,28,bachelors,62200.0,top,0.0,1,low,2,0,0.108,0,9,3.7,8.2,8.9,1.6,6.2,0,1,21,29,155300.0,0
PSN032148,56,30,some_college,54400.0,top,0.0,1,high,1,0,0.165,1,75,7.3,7.9,6.1,0.3,6.7,0,1,23,33,595600.0,0
PSN032149,57,37,some_college,99300.0,upper_mid,0.0,0,low,1,0,0.444,0,18,7.9,5.8,0.0,4.5,4.2,0,1,32,25,1079600.0,0
PSN032150,33,14,some_college,63300.0,upper_mid,184200.0,1,low,2,0,0.148,1,50,5.2,7.0,8.0,0.0,9.1,0,0,20,13,546500.0,0
PSN032151,22,0,bachelors,112800.0,middle,0.0,1,high,2,0,0.268,1,43,8.4,6.6,5.6,7.6,7.0,0,1,18,4,82600.0,0
PSN032152,63,42,high_school,49700.0,bottom,0.0,0,medium,2,0,0.155,1,80,6.6,6.9,4.0,4.4,6.4,0,1,18,45,1755600.0,1
PSN032153,80,55,bachelors,110000.0,top,286200.0,1,low,0,0,0.287,1,17,10.0,4.9,3.7,4.9,4.7,1,0,27,53,5331600.0,1
PSN032154,64,43,some_college,44700.0,bottom,0.0,1,high,1,0,0.189,0,26,2.6,5.0,2.8,3.0,8.7,0,1,26,38,189000.0,0
PSN032155,47,21,high_school,84700.0,upper_mid,0.0,0,low,2,0,0.332,0,12,8.7,7.6,3.1,1.9,8.6,1,0,25,22,137100.0,0
PSN032156,28,6,bachelors,53700.0,lower_mid,0.0,1,low,1,0,0.191,1,52,6.4,7.5,4.5,6.7,8.1,0,0,18,10,198000.0,0
PSN032157,55,32,high_school,84700.0,bottom,0.0,0,low,0,0,0.129,0,18,3.4,7.4,7.3,0.0,10.0,1,0,25,30,377000.0,0
PSN032158,52,28,some_college,138900.0,upper_mid,0.0,1,medium,1,0,0.397,1,44,7.2,2.7,4.3,7.9,7.5,0,1,46,6,1105000.0,0
PSN032159,39,17,high_school,50600.0,middle,0.0,0,high,3,0,0.152,1,36,5.7,6.7,3.1,2.9,9.5,1,1,26,13,102500.0,0
PSN032160,54,28,bachelors,151200.0,top,520600.0,1,medium,1,0,0.216,1,54,8.9,3.5,8.7,1.3,2.8,0,1,28,26,4507500.0,1
PSN032161,39,23,high_school,37500.0,bottom,5300.0,0,low,0,0,0.044,0,23,6.0,9.1,4.4,0.0,4.4,0,1,21,18,27900.0,0
PSN032162,52,27,bachelors,218500.0,middle,0.0,1,medium,0,0,0.13,1,56,6.5,4.9,7.1,6.1,7.7,0,1,23,29,541200.0,0
PSN032163,45,21,high_school,33100.0,middle,19700.0,0,low,2,0,0.251,0,18,5.1,6.7,2.1,2.5,10.0,0,1,20,25,149500.0,0
PSN032164,61,36,some_college,56000.0,lower_mid,0.0,0,medium,2,0,0.535,1,83,6.3,7.6,5.1,6.5,5.8,0,0,29,32,8544500.0,1
PSN032165,41,11,some_college,162200.0,upper_mid,0.0,1,low,2,0,0.535,1,78,7.6,4.7,10.0,2.7,8.8,0,1,33,8,1098200.0,0
PSN032166,45,22,bachelors,121700.0,bottom,0.0,0,low,2,0,0.468,1,82,6.5,8.9,1.7,0.0,8.4,0,1,23,22,2306500.0,1
PSN032167,66,42,bachelors,84300.0,middle,0.0,1,low,1,1,0.091,1,69,8.1,9.4,10.0,10.0,5.9,0,1,26,40,1130200.0,0
PSN032168,26,0,bachelors,87400.0,bottom,0.0,0,high,0,0,0.365,0,0,4.5,5.5,6.0,0.8,10.0,0,1,27,0,9000.0,0
PSN032169,47,25,high_school,86200.0,lower_mid,362200.0,0,low,2,0,0.357,1,56,0.7,4.4,4.2,1.8,6.0,0,1,27,20,2689100.0,1
PSN032170,41,15,bachelors,81400.0,middle,0.0,0,high,3,1,0.19,0,3,4.9,5.5,3.6,3.4,7.2,1,1,21,20,-150000.0,0
PSN032171,32,10,bachelors,138400.0,lower_mid,0.0,1,medium,0,0,0.278,0,0,4.5,9.2,4.8,1.3,4.1,0,1,34,0,117800.0,0
PSN032172,46,16,bachelors,42100.0,middle,163600.0,1,medium,2,0,0.286,0,0,4.6,6.0,4.4,5.1,6.2,0,1,39,7,273800.0,0
PSN032173,35,10,high_school,47700.0,middle,630600.0,1,medium,1,1,0.286,0,7,2.9,1.1,1.8,5.0,4.0,0,0,29,6,526100.0,0
PSN032174,51,28,some_college,115700.0,middle,96100.0,1,medium,1,0,0.17,0,13,5.3,8.9,7.5,6.3,9.9,0,1,33,18,476000.0,0
PSN032175,41,15,high_school,46100.0,middle,0.0,0,low,0,0,0.176,0,13,6.7,2.7,4.7,4.9,9.8,1,1,27,14,13600.0,0
PSN032176,57,30,bachelors,189700.0,lower_mid,0.0,1,medium,0,0,0.217,1,35,5.4,7.7,7.4,3.0,4.6,0,0,27,30,2738100.0,0
PSN032177,26,4,high_school,34600.0,top,0.0,1,low,1,0,0.406,1,69,8.8,0.6,5.5,2.1,3.5,1,1,33,0,92800.0,0
PSN032178,66,42,graduate,107600.0,upper_mid,0.0,1,medium,0,0,0.315,1,35,8.9,4.7,6.4,1.4,6.9,1,0,24,42,3029200.0,1
PSN032179,49,20,some_college,100800.0,top,0.0,0,high,0,0,0.078,1,70,6.5,2.1,2.1,1.8,4.4,0,1,36,13,93500.0,0
PSN032180,39,12,some_college,34500.0,top,0.0,1,medium,1,0,0.161,0,11,6.9,6.7,5.7,5.3,7.1,1,1,32,7,50100.0,0
PSN032181,51,32,bachelors,67500.0,middle,63800.0,0,low,1,0,0.363,1,24,8.0,7.2,6.9,2.0,8.9,1,1,23,28,1698600.0,1
PSN032182,73,48,high_school,58000.0,bottom,0.0,1,low,1,0,0.051,1,85,8.0,4.2,2.3,0.0,7.4,1,1,26,47,2679900.0,1
PSN032183,64,40,some_college,262500.0,upper_mid,0.0,1,high,0,0,0.139,1,73,3.3,7.9,8.1,3.9,10.0,0,0,30,34,1469300.0,0
PSN032184,69,45,high_school,67600.0,bottom,0.0,0,low,2,0,0.192,0,0,2.6,8.4,8.0,6.1,8.7,1,0,22,47,981000.0,0
PSN032185,62,40,bachelors,89900.0,middle,0.0,1,medium,0,0,0.554,1,79,3.7,7.2,4.9,2.8,9.0,0,1,33,29,5647400.0,1
PSN032186,26,6,some_college,48100.0,middle,0.0,1,high,2,0,0.145,0,2,4.2,8.3,7.0,1.3,7.8,0,1,29,0,133300.0,0
PSN032187,46,24,some_college,92200.0,upper_mid,0.0,0,high,1,0,0.043,0,0,5.3,5.7,5.5,5.0,7.8,0,0,27,19,34100.0,0
PSN032188,65,44,graduate,193100.0,top,0.0,1,high,1,0,0.29,1,83,5.0,8.2,3.9,5.8,10.0,0,1,37,28,1173400.0,0
PSN032189,47,18,some_college,50700.0,bottom,0.0,1,low,2,0,0.133,0,7,4.6,3.0,6.3,4.8,4.7,0,0,18,29,189700.0,0
PSN032190,35,13,some_college,53000.0,upper_mid,0.0,0,medium,2,0,0.173,1,26,8.3,7.9,7.8,2.4,10.0,0,1,18,17,104800.0,0
PSN032191,61,37,some_college,43200.0,upper_mid,0.0,1,medium,2,0,0.137,0,19,1.4,4.9,4.9,7.3,9.8,1,0,19,42,292800.0,0
PSN032192,37,20,graduate,70400.0,middle,0.0,0,medium,1,0,0.213,0,16,5.2,9.8,3.8,4.0,10.0,0,1,18,19,64500.0,0
PSN032193,78,49,high_school,98800.0,upper_mid,585300.0,1,low,0,0,0.309,0,14,4.8,3.7,4.6,3.5,9.5,1,1,25,53,6240800.0,1
PSN032194,39,14,bachelors,61800.0,lower_mid,0.0,1,medium,1,0,0.329,1,43,4.6,4.8,8.0,2.4,7.6,0,0,30,9,322700.0,0
PSN032195,74,52,high_school,252700.0,upper_mid,0.0,0,medium,1,0,0.181,0,0,4.2,3.7,5.9,9.1,10.0,1,1,24,50,634300.0,0
PSN032196,42,19,high_school,67600.0,middle,0.0,0,low,2,0,0.186,0,7,4.8,7.2,4.0,6.3,4.7,1,0,19,23,-16300.0,0
PSN032197,24,0,bachelors,62100.0,bottom,0.0,1,low,1,1,0.239,1,58,6.4,8.6,5.1,2.7,10.0,0,1,29,0,-85600.0,0
PSN032198,35,10,high_school,60300.0,top,1361700.0,1,medium,1,1,0.083,1,71,7.9,7.1,4.4,4.0,5.4,1,1,18,17,2042800.0,1
PSN032199,52,32,high_school,168900.0,lower_mid,0.0,0,medium,3,0,0.394,0,2,6.0,4.1,6.7,6.1,8.2,0,0,21,31,156600.0,0
PSN032200,56,32,bachelors,42800.0,lower_mid,0.0,1,medium,1,0,0.133,1,44,3.2,5.5,3.8,0.0,6.6,0,1,29,27,722300.0,0
PSN032201,46,26,bachelors,36500.0,lower_mid,118300.0,1,low,0,0,0.227,0,1,1.2,6.6,6.3,0.5,9.7,0,1,31,15,369100.0,0
PSN032202,61,39,some_college,97600.0,lower_mid,0.0,0,low,6,0,0.139,0,14,8.7,2.1,7.8,3.8,7.3,0,1,24,37,20700.0,0
PSN032203,32,14,some_college,76800.0,bottom,0.0,0,low,1,0,0.196,0,0,7.2,6.5,1.7,2.3,8.6,1,1,18,14,87700.0,0
PSN032204,46,22,high_school,79500.0,bottom,0.0,0,low,0,0,0.155,0,17,8.0,7.1,6.0,0.0,10.0,0,0,22,24,248300.0,0
PSN032205,62,40,graduate,144700.0,upper_mid,0.0,1,high,1,0,0.238,0,19,3.3,6.8,4.0,2.4,9.0,0,1,31,31,971000.0,0
PSN032206,24,1,bachelors,75200.0,middle,660400.0,1,low,1,0,0.037,0,3,7.4,7.4,0.7,1.0,3.9,0,1,18,6,633900.0,0
PSN032207,62,38,some_college,104300.0,lower_mid,0.0,0,high,2,0,0.154,1,74,4.6,4.2,7.4,4.4,4.1,0,0,34,28,533900.0,0
PSN032208,36,13,bachelors,42100.0,middle,0.0,0,low,0,1,0.2,1,75,6.7,2.3,5.5,3.1,2.2,1,0,31,5,30700.0,0
PSN032209,22,0,graduate,142900.0,middle,0.0,0,high,0,0,0.047,1,48,5.8,2.8,5.6,4.5,6.7,1,1,28,0,-25900.0,0
PSN032210,58,35,high_school,80700.0,bottom,60000.0,0,medium,2,0,0.363,0,9,4.9,2.9,3.7,7.2,5.4,0,0,28,30,1394400.0,1
PSN032211,34,13,bachelors,86700.0,lower_mid,0.0,1,low,1,0,0.1,1,66,9.8,8.6,4.5,1.8,7.0,0,1,33,1,184400.0,0
PSN032212,48,27,high_school,38100.0,middle,0.0,0,medium,3,0,0.072,0,18,2.4,8.3,1.7,2.8,9.8,1,1,18,30,-26600.0,0
PSN032213,55,29,graduate,96200.0,lower_mid,0.0,1,medium,1,0,0.386,1,83,1.9,8.1,3.3,3.3,6.5,0,1,23,32,5256100.0,1
PSN032214,45,29,some_college,41800.0,lower_mid,0.0,0,low,2,0,0.163,1,83,4.1,3.7,5.1,1.3,10.0,0,0,33,12,308500.0,0
PSN032215,35,12,high_school,89500.0,top,184000.0,1,low,0,1,0.095,1,70,5.7,3.2,7.7,6.9,3.7,0,1,32,3,526000.0,0
PSN032216,22,0,high_school,55500.0,bottom,0.0,0,medium,0,0,0.011,0,3,10.0,3.7,1.1,2.4,4.7,1,1,33,0,-31200.0,0
PSN032217,66,46,some_college,105300.0,middle,0.0,1,medium,2,0,0.215,0,22,8.2,6.0,10.0,3.1,5.9,1,0,23,43,745200.0,0
PSN032218,47,23,high_school,15500.0,middle,0.0,0,high,2,0,0.078,1,72,4.5,2.6,3.2,5.5,6.2,1,1,29,18,19400.0,0
PSN032219,37,13,some_college,53300.0,upper_mid,0.0,1,medium,1,0,0.112,0,14,5.1,6.3,2.2,5.0,9.4,0,1,32,5,70700.0,0
PSN032220,29,5,graduate,209000.0,middle,0.0,0,low,0,0,0.186,0,27,2.9,7.2,0.0,5.6,9.7,0,1,18,11,59900.0,0
PSN032221,73,53,bachelors,76600.0,bottom,0.0,0,high,1,1,0.007,1,78,6.2,9.3,2.3,3.3,5.7,0,1,25,48,155100.0,0
PSN032222,51,26,high_school,48000.0,lower_mid,0.0,1,high,1,0,0.109,1,83,4.8,5.9,6.3,2.7,7.6,1,0,37,14,291200.0,0
PSN032223,71,47,high_school,67000.0,lower_mid,0.0,1,low,1,0,0.521,0,8,6.7,5.5,7.8,3.4,9.4,0,1,37,34,753200.0,0
PSN032224,61,41,high_school,55700.0,middle,0.0,0,high,0,0,0.335,0,5,7.3,4.5,4.6,2.5,3.0,0,1,21,40,560600.0,0
PSN032225,32,11,high_school,44900.0,middle,231700.0,1,medium,2,0,0.179,0,6,5.0,2.8,4.9,7.7,5.9,0,0,21,11,260500.0,0
PSN032226,39,12,graduate,138300.0,middle,21500.0,1,high,0,1,0.329,1,36,8.3,7.8,2.8,3.8,6.5,0,1,18,21,1218100.0,0
PSN032227,22,0,some_college,53700.0,upper_mid,0.0,1,medium,2,0,0.185,1,48,5.9,8.0,2.2,2.8,10.0,1,1,25,0,85800.0,0
PSN032228,57,31,some_college,77000.0,upper_mid,0.0,1,low,1,0,0.206,1,51,5.7,4.3,7.6,2.9,7.2,0,1,25,32,654500.0,0
PSN032229,31,5,high_school,54100.0,upper_mid,843400.0,1,medium,1,1,0.167,1,63,5.9,4.6,7.7,2.0,7.2,1,1,29,2,1030600.0,0
PSN032230,27,3,some_college,84500.0,middle,0.0,0,medium,0,0,0.266,0,8,3.8,1.3,6.3,4.3,9.6,0,1,39,0,23600.0,0
PSN032231,39,20,high_school,63000.0,middle,0.0,1,medium,2,0,0.066,0,8,1.9,5.3,5.8,5.9,10.0,1,1,29,10,357400.0,0
PSN032232,27,1,graduate,100000.0,lower_mid,130300.0,1,medium,1,0,0.373,1,46,4.0,3.9,4.7,4.9,4.3,1,1,32,0,224400.0,0
PSN032233,39,14,bachelors,136900.0,middle,0.0,1,medium,0,1,0.089,1,43,5.4,5.3,4.8,3.4,6.9,1,1,26,13,277700.0,0
PSN032234,40,19,some_college,133900.0,middle,0.0,1,medium,1,0,0.076,1,44,5.9,4.7,2.6,5.3,3.9,0,1,32,8,179900.0,0
PSN032235,39,17,high_school,49700.0,upper_mid,0.0,1,high,1,0,0.061,0,0,4.7,7.7,4.7,4.5,9.4,0,1,41,0,68600.0,0
PSN032236,40,17,bachelors,78600.0,middle,0.0,1,low,1,0,0.124,0,14,2.5,4.5,6.0,5.7,5.3,0,1,37,3,206600.0,0
PSN032237,40,16,graduate,179200.0,upper_mid,0.0,0,medium,2,0,0.304,1,41,4.9,7.4,6.0,6.9,8.2,1,1,23,17,690400.0,0
PSN032238,43,24,high_school,30700.0,middle,0.0,1,medium,1,0,0.368,1,29,5.5,7.8,6.0,0.0,9.3,0,0,29,14,287500.0,0
PSN032239,59,39,some_college,125500.0,middle,31500.0,1,low,1,0,0.439,1,57,4.1,5.5,4.4,0.0,6.9,0,1,24,35,4978400.0,1
PSN032240,44,20,high_school,50600.0,upper_mid,339500.0,0,high,1,0,0.097,1,84,5.5,1.1,3.5,8.9,6.0,1,1,41,3,722700.0,0
PSN032241,28,8,high_school,83400.0,lower_mid,0.0,0,medium,3,0,0.443,1,12,5.4,3.2,7.2,7.0,7.2,1,0,25,3,153100.0,0
PSN032242,43,23,bachelors,41200.0,bottom,0.0,0,medium,0,1,0.535,0,3,4.8,7.9,2.7,4.5,10.0,1,1,18,25,-37700.0,0
PSN032243,22,0,bachelors,36200.0,middle,0.0,1,medium,0,0,0.095,0,7,3.0,0.4,4.8,4.2,4.6,1,0,38,0,135300.0,0
PSN032244,62,38,graduate,445700.0,top,0.0,1,low,2,0,0.085,1,55,6.4,4.3,5.4,2.9,6.0,1,1,18,44,26875000.0,1
PSN032245,47,22,high_school,160400.0,bottom,0.0,0,medium,1,0,0.278,1,48,10.0,6.0,9.2,5.2,4.8,1,1,27,20,1084800.0,0
PSN032246,39,20,some_college,22700.0,lower_mid,0.0,1,medium,0,1,0.267,0,8,7.3,2.9,5.8,3.3,8.3,1,1,37,2,64800.0,0
PSN032247,49,24,bachelors,74800.0,lower_mid,0.0,0,low,1,1,0.203,1,53,6.8,6.2,8.4,0.5,2.1,0,1,26,23,772100.0,0
PSN032248,50,25,high_school,154700.0,top,23200.0,1,medium,1,1,0.276,1,66,5.7,2.7,5.5,4.8,7.9,0,0,33,17,1783700.0,0
PSN032249,23,0,some_college,39200.0,middle,0.0,1,low,2,0,0.415,0,14,4.4,5.0,7.3,3.2,8.5,0,1,34,0,212400.0,0
PSN032250,55,35,high_school,73000.0,middle,0.0,1,high,0,1,0.043,0,12,3.7,3.2,5.0,3.3,7.8,0,1,25,30,86200.0,0
PSN032251,46,19,bachelors,111400.0,upper_mid,0.0,1,low,1,0,0.095,0,5,6.8,8.3,3.7,3.4,10.0,0,1,19,27,535600.0,0
PSN032252,49,27,some_college,176000.0,middle,0.0,0,low,2,0,0.416,1,66,7.5,6.7,9.0,1.4,7.8,0,1,24,25,2909100.0,1
PSN032253,23,0,graduate,69100.0,lower_mid,0.0,1,medium,0,0,0.507,0,8,3.5,8.3,4.7,0.4,7.8,0,1,30,0,153800.0,0
PSN032254,59,38,bachelors,229200.0,middle,0.0,0,high,2,0,0.263,1,89,8.1,5.5,8.2,1.9,2.5,1,1,41,18,2493900.0,0
PSN032255,45,22,high_school,94900.0,upper_mid,189500.0,1,high,1,0,0.29,0,12,3.7,4.0,4.3,3.5,7.1,0,0,25,20,934700.0,0
PSN032256,61,40,some_college,40200.0,lower_mid,0.0,1,medium,1,0,0.187,0,10,5.7,6.8,3.8,2.2,9.3,0,0,22,39,227200.0,0
PSN032257,49,26,some_college,131100.0,middle,0.0,0,medium,1,0,0.184,1,92,3.1,3.8,6.1,5.6,3.6,0,0,22,27,691500.0,0
PSN032258,47,24,high_school,45100.0,bottom,0.0,0,high,1,0,0.195,0,10,8.4,6.7,7.9,1.5,8.0,0,1,19,28,154700.0,0
PSN032259,45,22,high_school,52200.0,top,616400.0,1,medium,1,0,0.385,1,25,9.9,7.3,9.8,4.6,10.0,1,1,23,22,2446700.0,1
PSN032260,48,27,some_college,74600.0,middle,0.0,0,high,1,0,0.372,1,50,6.9,7.8,3.8,4.1,7.2,0,1,23,25,345400.0,0
