coin,hour_ts,ts,mid,mark,oracle,premium,funding,oi,day_vlm,bid,ask,bid_depth,ask_depth,net_szi,net_signed_notional,gross_notional,mean_leverage,n_long,n_short,binance_funding,binance_perp,binance_spot,bybit_funding,bybit_perp,n_posts,mean_sentiment,pos_frac,neg_frac,usdt_mcap,usdc_mcap,trend_bitcoin,trend_bitcoin_price,trend_buy_bitcoin,trend_coinbase,trend_crypto_crash,trend_cryptocurrency,trend_dollar,trend_ethereum,trend_how_to_buy_crypto,trend_oil,trend_recession,trend_sell_bitcoin,trend_weather,value,classification,gold_paxg,funding_div_binance,funding_div_bybit,basis_binance,collector_up,hour_of_day,day_of_week,is_weekend,session,ret,resid_ret,ret_xrank
ETH,1786824000,1786827480.0,1882.45,1882.5,1883.4,-0.0004778592,1.3902e-06,891828.7533999999,187510885.00257027,1882.4,1882.5,1138099.69929,3831836.52061,-146994.7886,-276717689.5395,298657228.185,17.2,3.0,12.0,5.945e-05,1882.44,1883.42,7.122e-05,1882.39,0.0,,,,183029020989.35953,71883021338.37572,48.0,64.0,27.0,44.0,51.0,37.0,74.0,52.0,17.0,85.0,45.0,21.0,49.0,34,Fear,4377.97,-5.80598e-05,-6.98298e-05,-0.9700000000000273,True,20,5,1,us,-0.000690112806901122,,0.5
ETH,1786827600,1786831140.0,1884.45,1884.4,1885.2,-0.0003713134,-2.8164e-06,892461.2485999999,171547508.47060984,1884.4,1884.5,937745.5615,5034898.75583,-146333.5684,-275747713.25163,298818747.37061,17.2,3.0,12.0,5.945e-05,1884.14,1885.17,7.122e-05,1884.19,10.0,-0.10540000000000001,0.2,0.3,183029020989.35953,71883021338.37572,48.0,68.0,27.0,47.0,0.0,37.0,77.0,49.0,12.0,89.0,50.0,24.0,47.0,34,Fear,4379.45,-6.22664e-05,-7.40364e-05,-0.7200000000000273,True,21,5,1,us,0.0010624452176684063,,0.75
ETH,1786831200,1786834680.0,1883.65,1883.7,1884.7,-0.0005305884,1.9156e-06,892532.2084000002,156630817.10785007,1883.6,1883.7,2006469.78214,2271918.94965,-146375.47830000002,-275727488.47371,298790770.60287,17.2,3.0,12.0,5.945e-05,1883.71,1884.84,7.122e-05,1883.64,10.0,0.013730000000000003,0.2,0.5,183029020989.35953,71883021338.37572,52.0,71.0,31.0,47.0,37.0,46.0,84.0,62.0,14.0,94.0,53.0,35.0,47.0,34,Fear,4378.24,-5.75344e-05,-6.93044e-05,-1.1899999999998272,True,22,5,1,us,-0.0004245270503329124,,0.75
ETH,1786834800,1786838280.0,1882.25,1882.2,1882.84,-0.0002868008,8.8454e-06,889232.6279999999,152599343.77041978,1882.2,1882.3,846600.4390400001,4368916.41597,-146749.9119,-276198009.18699,299196326.37279,17.2,3.0,12.0,5.945e-05,1881.73,1882.64,7.122e-05,1881.94,2.0,0.2724,0.5,0.0,183029020989.35953,71883021338.37572,51.0,73.0,29.0,52.0,54.0,39.0,87.0,60.0,16.0,94.0,52.0,29.0,47.0,34,Fear,4378.94,-5.06046e-05,-6.23746e-05,-0.39000000000010004,True,23,5,1,us,-0.0007432378626602842,,1.0
ETH,1786838400,1786841940.0,1882.05,1882.03,1882.65,-0.0002921414,7.417e-07,887586.061,156158793.33993965,1882.0,1882.1,676530.00151,6087301.07303,-146844.1207,-276382668.55404997,299449391.00154996,17.2,3.0,12.0,-4.23e-06,1881.54,1882.57,3.929e-05,1881.68,10.0,0.22275,0.4,0.1,183021531699.8318,71861261870.658,51.0,78.0,30.0,51.0,45.0,41.0,100.0,66.0,18.0,87.0,53.0,31.0,73.0,34,Fear,4378.97,4.9717e-06,-3.85483e-05,-0.5199999999999818,True,0,6,1,asia,-0.00010625581086465274,,0.5
ETH,1786842000,1786845540.0,1879.95,1879.9,1880.6,-0.0003190471,1.24703e-05,885982.2930000001,157336931.96678004,1879.9,1880.0,898443.9987300001,4366087.06204,-147217.3003,-276617275.8126,299257438.430452,17.2,3.0,12.0,-4.23e-06,1879.7,1880.54,3.929e-05,1879.68,0.0,,,,183021531699.8318,71861261870.658,47.0,69.0,34.0,52.0,44.0,43.0,95.0,53.0,22.0,87.0,47.0,36.0,90.0,34,Fear,4378.16,1.67003e-05,-2.6819699999999997e-05,-0.5899999999999181,True,1,6,1,asia,-0.0011158045747987622,,0.25
ETH,1786845600,1786849140.0,1882.75,1882.8,1883.72,-0.0004883953,1.25e-05,884498.9393999999,168223652.53680015,1882.7,1882.8,2571259.13794,1951647.54305,-148611.22389999998,-279772288.962613,300841818.972251,17.2,3.0,12.0,-4.23e-06,1882.77,1883.71,3.929e-05,1882.84,6.0,-0.1489333333333333,0.16666666666666666,0.5,183021531699.8318,71861261870.658,59.0,73.0,76.0,51.0,64.0,43.0,77.0,54.0,16.0,81.0,52.0,23.0,88.0,34,Fear,4377.57,1.673e-05,-2.679e-05,-0.9600000000000364,True,2,6,1,asia,0.0014894013138646578,,0.5
ETH,1786849200,1786852740.0,1882.15,1882.2,1883.1,-0.0004779353,9.1344e-06,884371.3498,166848035.4438597,1882.1,1882.2,2625489.7295199996,2719891.64928,-148610.8038,-279729187.749678,300796202.343922,17.2,3.0,12.0,-4.23e-06,1882.15,1883.3,3.929e-05,1882.29,3.0,-0.3055333333333333,0.0,0.3333333333333333,183021531699.8318,71861261870.658,57.0,64.0,36.0,40.0,48.0,42.0,65.0,51.0,12.0,84.0,49.0,30.0,78.0,34,Fear,4378.9,1.33644e-05,-3.01556e-05,-1.1499999999998636,True,3,6,1,asia,-0.00031868277785152,,0.5
ETH,1786852800,1786856340.0,1880.95,1880.9,1881.6,-0.0003188776,1.03026e-05,882960.3494,169335621.26204008,1881.0,1881.1,868613.04154,4764133.0335,-148641.277,-279623970.2924,300644901.6692,17.2,3.0,12.0,-4.23e-06,1880.76,1881.7,3.929e-05,1880.76,4.0,0.280425,0.75,0.25,183021531699.8318,71861261870.658,60.0,73.0,53.0,45.0,0.0,75.0,60.0,52.0,17.0,84.0,76.0,34.0,64.0,34,Fear,4377.69,1.45326e-05,-2.89874e-05,-0.75,True,4,6,1,asia,-0.000637568737879568,,0.75
ETH,1786856400,1786859940.0,1878.95,1879.0,1879.8,-0.0004255772,1.10965e-05,875247.5900000003,176177335.48710993,1878.9,1879.0,1151500.86632,3408076.8271100004,-148224.6235,-278528890.01884997,299116616.66379,17.2,3.0,12.0,-4.23e-06,1879.01,1879.81,3.929e-05,1879.06,14.0,-0.03137142857142856,0.21428571428571427,0.35714285714285715,183021531699.8318,71861261870.658,52.0,64.0,58.0,36.0,48.0,58.0,55.0,64.0,14.0,81.0,54.0,31.0,56.0,34,Fear,4381.69,1.53265e-05,-2.81935e-05,-0.8599999999999,True,5,6,1,asia,-0.0010632924851803338,,0.75
ETH,1786860000,1786863540.0,1879.85,1879.9,1880.64,-0.0003934831,1.25e-05,874482.2443999996,179751099.62021992,1879.8,1879.9,2476951.06821,1314329.62739,-148472.74109999998,-279105350.01522,299447650.42444,17.2,3.0,12.0,-4.23e-06,1879.8,1880.58,3.929e-05,1880.01,8.0,0.53125,1.0,0.0,183021531699.8318,71861261870.658,52.0,62.0,48.0,52.0,32.0,46.0,50.0,65.0,11.0,71.0,41.0,25.0,57.0,34,Fear,4379.9,1.673e-05,-2.679e-05,-0.7300000000000182,True,6,6,1,asia,0.00047899092578296276,,0.5
ETH,1786863600,1786867140.0,1880.75,1880.8,1881.55,-0.0003986075,9.9514e-06,874720.0823999997,178729081.8973699,1880.7,1880.8,936795.96233,2455736.03476,-148480.493,-279247728.452942,299601562.469778,17.2,3.0,12.0,-4.23e-06,1880.73,1881.54,3.929e-05,1880.69,4.0,-0.1707,0.25,0.5,183021531699.8318,71861261870.658,54.0,58.0,66.0,35.0,40.0,51.0,47.0,70.0,10.0,68.0,42.0,40.0,60.0,34,Fear,4379.38,1.41814e-05,-2.9338599999999997e-05,-0.7899999999999636,True,7,6,1,asia,0.0004787616033194997,,0.5
ETH,1786867200,1786870740.0,1880.15,1880.2,1880.9,-0.0003721623,1.25e-05,874832.3782,163511286.2567399,1880.1,1880.2,1315508.4645699998,3156836.6117,-148531.83610000001,-279269558.23522,299485644.62194,17.2,3.0,12.0,1.949e-05,1879.88,1880.94,8.761e-05,1880.27,3.0,0.6204666666666666,1.0,0.0,183021531699.8318,71861261870.658,48.0,56.0,26.0,32.0,34.0,40.0,43.0,54.0,8.0,63.0,37.0,20.0,59.0,34,Fear,4379.01,-6.990000000000001e-06,-7.510999999999999e-05,-0.7899999999999636,True,8,6,1,europe,-0.0003190216668881307,-0.000539838053290031,0.25
ETH,1786870800,1786874340.0,1879.65,1879.66,1880.43,-0.0003882091,1.25e-05,875249.6647999998,156530741.35777995,1879.6,1879.7,851255.69821,4081107.8374000005,-148657.271,-279466613.564509,299654757.78554296,17.2,3.0,12.0,1.949e-05,1879.32,1880.43,8.761e-05,1879.45,21.0,0.08570952380952382,0.38095238095238093,0.2857142857142857,183021531699.8318,71861261870.658,45.0,57.0,28.0,33.0,35.0,38.0,42.0,56.0,13.0,63.0,39.0,20.0,54.0,34,Fear,4379.79,-6.990000000000001e-06,-7.510999999999999e-05,-0.7799999999999727,True,9,6,1,europe,-0.0002659362284923583,0.00134791661257581,1.0
ETH,1786874400,1786877940.0,1879.95,1880.0,1880.9,-0.0004678611,4.8087e-06,875366.137,154963489.31589013,1879.9,1880.0,3312622.77259,1069759.99771,-148689.956,-279527777.25833,299687898.25715,17.2,3.0,12.0,1.949e-05,1879.94,1880.79,8.761e-05,1880.13,0.0,,,,183021531699.8318,71861261870.658,48.0,60.0,27.0,36.0,36.0,41.0,46.0,57.0,7.0,73.0,36.0,23.0,56.0,34,Fear,4377.58,-1.4681300000000001e-05,-8.280129999999999e-05,-0.8399999999999181,True,10,6,1,europe,0.00015960418162963563,-0.0001513113519425045,0.75
ETH,1786878000,1786881480.0,1879.95,1880.1,1880.9,-0.0004784943,1.25e-05,875408.5594,154834073.53196993,1879.9,1880.0,4125794.33876,1142062.4125799998,-148687.5379,-279547440.00579,299662415.19837,17.2,3.0,12.0,1.949e-05,1880.14,1880.94,8.761e-05,1880.1,9.0,-0.1995111111111111,0.1111111111111111,0.4444444444444444,183021531699.8318,71861261870.658,47.0,57.0,28.0,35.0,25.0,33.0,53.0,55.0,8.0,63.0,40.0,23.0,62.0,34,Fear,4377.18,-6.990000000000001e-06,-7.510999999999999e-05,-0.9900000000000091,True,11,6,1,europe,0.0,-0.00021933506757102446,0.25
ETH,1786881600,1786885140.0,1878.85,1878.9,1879.82,-0.0004894086,5.0937e-06,875159.8559999997,151942771.1020301,1878.8,1878.9,1907209.83739,1857038.58398,-148663.54809999999,-279332008.55117,299435204.52317,17.2,3.0,12.0,1.949e-05,1878.95,1879.83,8.761e-05,1879.05,0.0,,,,183021531699.8318,71861261870.658,52.0,56.0,33.0,33.0,33.0,32.0,59.0,50.0,9.0,69.0,40.0,20.0,65.0,34,Fear,4375.19,-1.4396300000000001e-05,-8.25163e-05,-0.9800000000000182,True,12,6,1,europe,-0.0005851219447325917,-0.0004938445416823991,0.75
ETH,1786885200,1786888740.0,1880.95,1880.9,1881.8,-0.0004251249,8.0962e-06,879958.4740000002,136841888.47341013,1880.9,1881.2,3682496.75407,1831009.4576599998,-149374.7843,-280959031.78987,299894445.95033,17.2,3.0,12.0,1.949e-05,1880.94,1881.96,8.761e-05,1881.17,12.0,0.019316666666666666,0.25,0.25,183021531699.8318,71861261870.658,43.0,63.0,22.0,34.0,36.0,28.0,57.0,48.0,9.0,70.0,38.0,21.0,62.0,34,Fear,4376.23,-1.1393800000000001e-05,-7.95138e-05,-1.009999999999991,True,13,6,1,us,0.0011177049791095683,0.000154480537929133,0.75
ETH,1786888800,1786892340.0,1882.25,1882.4,1883.46,-0.0006158878,3.8827e-06,884410.5384000002,135929481.30060002,1882.2,1882.3,4901283.71796,656569.7506,-148271.3204,-279110829.783168,299454231.491548,17.2,3.0,12.0,1.949e-05,1882.51,1883.5,8.761e-05,1882.5,7.0,0.40408571428571427,0.5714285714285714,0.0,183021531699.8318,71861261870.658,41.0,54.0,22.0,35.0,23.0,28.0,57.0,45.0,9.0,72.0,36.0,22.0,63.0,34,Fear,4374.8,-1.5607300000000002e-05,-8.37273e-05,-1.25,True,14,6,1,us,0.0006911401153673058,1.8653084127320764e-05,0.75
ETH,1786892400,1786895940.0,1883.65,1883.6,1884.17,-0.0002494467,4.102e-06,880678.4952,144875672.7270902,1883.6,1883.7,3255391.1264000004,2307887.26706,-148366.28399999999,-279469792.74889,299306390.25519,17.2,3.0,12.0,1.949e-05,1883.22,1884.06,8.761e-05,1883.05,10.0,0.20389,0.4,0.0,183021531699.8318,71861261870.658,45.0,52.0,26.0,34.0,22.0,28.0,58.0,42.0,7.0,75.0,35.0,20.0,82.0,34,Fear,4376.76,-1.5388000000000002e-05,-8.3508e-05,-0.4099999999998545,True,15,6,1,us,0.0007437906760525692,0.0002584218052953051,0.5
ETH,1786896000,1786899540.0,1888.65,1888.64,1889.51,-0.0004286826,1.25e-05,891470.7597999995,191154243.05272013,1888.6,1888.7,1472531.4246,2978227.60303,-149194.5607,-281770406.76022,300440709.75422,17.2,3.0,12.0,3.97e-05,1888.6,1889.58,5.982e-05,1888.74,23.0,0.07027391304347826,0.34782608695652173,0.21739130434782608,183021531699.8318,71861261870.658,57.0,58.0,49.0,36.0,44.0,32.0,56.0,47.0,13.0,79.0,38.0,28.0,69.0,34,Fear,4380.12,-2.7200000000000004e-05,-4.732e-05,-0.9299999999998363,True,16,6,1,us,0.0026544209380723327,0.0008707129065072369,0.75
ETH,1786899600,1786903080.0,1884.35,1884.4,1885.2,-0.0004243582,1.25e-05,889226.8198000002,213644677.53826985,1884.3,1884.4,1886635.1768200002,3212549.4374,-149533.117,-281765252.3631,299344664.90214,17.2,3.0,12.0,3.97e-05,1884.2,1885.17,5.982e-05,1884.29,0.0,,,,183021531699.8318,71861261870.658,54.0,58.0,30.0,43.0,34.0,29.0,65.0,53.0,9.0,83.0,39.0,24.0,58.0,34,Fear,4380.03,-2.7200000000000004e-05,-4.732e-05,-0.8200000000001637,True,17,6,1,us,-0.0022767585312261085,-0.0009798821863129348,0.5
ETH,1786903200,1786906680.0,1885.05,1885.0,1885.53,-0.0002280526,1.25e-05,876099.7692000002,245502056.80432984,1885.0,1885.1,974672.10933,4553363.30314,-150934.5476,-284511622.226,300703945.646,17.2,3.0,12.0,3.97e-05,1884.54,1885.49,5.982e-05,1884.72,10.0,0.05934999999999999,0.4,0.1,183021531699.8318,71861261870.658,50.0,55.0,27.0,41.0,54.0,29.0,70.0,48.0,11.0,78.0,37.0,18.0,53.0,34,Fear,4377.22,-2.7200000000000004e-05,-4.732e-05,-0.44000000000005457,True,18,6,1,us,0.0003714808820016735,0.0005790454968881121,1.0
ETH,1786906800,1786910340.0,1884.85,1884.9,1885.86,-0.0005090516,1.25e-05,872825.5457999995,253021080.67023972,1884.8,1884.9,5003675.9403099995,1046508.91383,-152136.98619999998,-286780582.855646,301282888.96921396,17.2,3.0,12.0,3.97e-05,1884.88,1885.83,5.982e-05,1884.91,10.0,0.022170000000000002,0.3,0.2,183021531699.8318,71861261870.658,50.0,61.0,20.0,41.0,22.0,30.0,69.0,48.0,13.0,84.0,41.0,26.0,55.0,34,Fear,4378.43,-2.7200000000000004e-05,-4.732e-05,-0.9800000000000182,True,19,6,1,us,-0.00010609798148597527,0.0004134383383045014,0.5
ETH,1786910400,1786913940.0,1881.15,1881.1,1882.03,-0.0004410132,1.07726e-05,872346.3415999993,253099055.7775003,1881.1,1881.2,2576224.48936,999374.36622,-152218.12829999998,-286337453.33979,300810421.57717,17.2,3.0,12.0,3.97e-05,1881.08,1882.0,5.982e-05,1880.85,5.0,0.011619999999999997,0.2,0.2,183021531699.8318,71861261870.658,52.0,62.0,21.0,43.0,27.0,31.0,68.0,52.0,12.0,87.0,47.0,25.0,54.0,34,Fear,4375.74,-2.8927400000000004e-05,-4.90474e-05,-0.849999999999909,True,20,6,1,us,-0.00196302093004741,-0.001311440492171667,0.5
ETH,1786914000,1786917540.0,1875.55,1875.5,1876.28,-0.0003624193,9.4064e-06,871443.9947999998,264228354.6271796,1875.5,1875.6,746300.6316,2206058.5792,-152434.3757,-285886284.56954,300305384.40697,17.2,3.0,12.0,3.97e-05,1874.59,1875.56,5.982e-05,1874.56,6.0,0.35231666666666667,0.6666666666666666,0.0,183021531699.8318,71861261870.658,57.0,67.0,22.0,45.0,36.0,32.0,74.0,54.0,14.0,86.0,47.0,24.0,48.0,34,Fear,4375.08,-3.0293600000000004e-05,-5.04136e-05,-0.009999999999990905,True,21,6,1,us,-0.0029769024267071176,-0.001468746447289278,0.75
ETH,1786917600,1786921140.0,1875.05,1875.25,1876.03,-0.0003091635,1.22124e-05,870879.4388000001,298048326.6393199,1875.0,1875.1,7009106.3828300005,70975.19327,-154147.9015,-289044697.71765,302885916.116966,17.2,3.0,12.0,3.97e-05,1875.32,1876.05,5.982e-05,1875.48,8.0,-0.002437500000000009,0.375,0.25,183021531699.8318,71861261870.658,65.0,79.0,24.0,51.0,48.0,36.0,79.0,62.0,11.0,99.0,47.0,32.0,52.0,34,Fear,4383.53,-2.7487600000000004e-05,-4.76076e-05,-1.0,True,22,6,1,us,-0.0002665884673829222,0.00034797586146142014,0.75
ETH,1786921200,1786924740.0,1875.65,1875.5,1876.1,-0.0002132083,1.25e-05,871850.6916000003,298187778.8026904,1875.6,1875.7,4635423.71095,2208184.24884,-154367.1983,-289498715.386808,302851328.586728,17.2,3.0,12.0,3.97e-05,1875.22,1876.0,5.982e-05,1875.31,11.0,0.04463636363636364,0.18181818181818182,0.18181818181818182,183021531699.8318,71861261870.658,65.0,85.0,28.0,47.0,70.0,39.0,85.0,58.0,11.0,96.0,48.0,32.0,51.0,34,Fear,4368.81,-2.7200000000000004e-05,-4.732e-05,-0.34999999999990905,True,23,6,1,us,0.00031999146689432045,0.0006727210179888388,0.75
ETH,1786924800,1786928340.0,1878.15,1878.1,1878.92,-0.0003831989,1.25e-05,875422.4732000002,313346609.96301985,1878.1,1878.2,2024913.8158899997,1156110.62382,-154627.2935,-290479020.98454,303504177.807648,17.2,3.0,12.0,2.723e-05,1878.12,1878.93,2.996e-05,1878.13,0.0,,,,182983055984.286,71742047486.13794,63.0,87.0,27.0,57.0,61.0,42.0,98.0,60.0,15.0,94.0,50.0,34.0,72.0,31,Fear,4397.91,-1.4729999999999998e-05,-1.746e-05,-0.7799999999999727,True,0,0,0,asia,0.0013328712712925572,0.0010601357439821433,0.75
ETH,1786928400,1786931940.0,1890.55,1890.6,1891.6,-0.000528653,1.25e-05,886849.9156,394209272.7628096,1890.5,1890.6,2596593.91916,1994215.3343499997,-152624.3453,-288752389.03066,303323131.83302,17.2,3.0,12.0,2.723e-05,1890.71,1891.65,2.996e-05,1890.63,0.0,,,,182983055984.286,71742047486.13794,53.0,77.0,29.0,52.0,58.0,37.0,95.0,54.0,16.0,87.0,45.0,17.0,98.0,31,Fear,4392.59,-1.4729999999999998e-05,-1.746e-05,-1.1000000000001364,True,1,0,0,asia,0.006602241567499778,0.002642934056884226,0.75
ETH,1786932000,1786935540.0,1901.05,1901.0,1901.8,-0.0003680724,8.6287e-06,883763.4342,411955364.4330896,1901.0,1901.1,671549.41039,4479700.31939,-151425.87170000002,-288076692.391502,303806198.813842,17.2,3.0,12.0,2.723e-05,1901.76,1902.36,2.996e-05,1901.64,13.0,0.35386153846153845,0.5384615384615384,0.07692307692307693,182983055984.286,71742047486.13794,54.0,78.0,27.0,48.0,38.0,45.0,78.0,58.0,17.0,86.0,49.0,28.0,94.0,31,Fear,4390.38,-1.86013e-05,-2.1331300000000004e-05,-1.3099999999999454,True,2,0,0,asia,0.005553939329824731,-0.0006084909779027117,0.75
ETH,1786935600,1786939140.0,1900.35,1900.3,1901.1,-0.0003682079,1.13199e-05,884033.9755999997,445131510.5606596,1900.3,1900.4,714088.53805,5763637.22542,-151239.606,-287587186.46967,303087230.26741,17.2,3.0,12.0,2.723e-05,1900.19,1900.92,2.996e-05,1900.13,0.0,,,,182983055984.286,71742047486.13794,51.0,75.0,29.0,55.0,57.0,40.0,66.0,61.0,8.0,85.0,46.0,40.0,81.0,31,Fear,4395.71,-1.59101e-05,-1.86401e-05,-0.5700000000001637,True,3,0,0,asia,-0.0003682175639778684,-0.0009863306179273901,0.25
ETH,1786939200,1786942740.0,1902.55,1902.6,1903.31,-0.0003730343,1.25e-05,884736.8833999995,447754939.0186604,1902.5,1902.6,2263019.18308,2121630.1958999997,-151862.71600000001,-288900079.113762,303879052.687202,17.2,3.0,12.0,2.723e-05,1902.6,1903.34,2.996e-05,1902.67,0.0,,,,182983055984.286,71742047486.13794,54.0,71.0,49.0,50.0,49.0,42.0,62.0,61.0,9.0,76.0,42.0,26.0,69.0,31,Fear,4388.96,-1.4729999999999998e-05,-1.746e-05,-0.7899999999999636,True,4,0,0,asia,0.0011576814797273904,-0.0011710768086672387,0.75
ETH,1786942800,1786946340.0,1899.05,1898.9,1899.7,-0.0003158393,1.25e-05,886035.9957999996,445499034.0316103,1899.0,1899.1,1030340.4594699999,4849056.43046,-151999.463,-288662180.1833,303034407.93962,17.2,3.0,12.0,2.723e-05,1898.85,1899.65,2.996e-05,1898.89,6.0,0.07701666666666666,0.5,0.3333333333333333,182983055984.286,71742047486.13794,50.0,69.0,29.0,40.0,35.0,39.0,58.0,69.0,9.0,71.0,40.0,36.0,56.0,31,Fear,4392.34,-1.4729999999999998e-05,-1.746e-05,-0.6000000000001364,True,5,0,0,asia,-0.001839636277627399,-0.0014465202570663929,0.75
ETH,1786946400,1786949880.0,1906.75,1906.7,1907.64,-0.0004403347,8.8711e-06,888506.3865999997,457123126.0033702,1906.8,1906.9,2883887.41346,1065557.0527000001,-153430.2015,-292424911.591716,306749072.126656,17.2,3.0,12.0,2.723e-05,1906.19,1907.05,2.996e-05,1906.29,0.0,,,,182983055984.286,71742047486.13794,50.0,64.0,43.0,36.0,33.0,37.0,52.0,63.0,7.0,67.0,39.0,32.0,54.0,31,Fear,4399.98,-1.8358899999999998e-05,-2.10889e-05,-0.2999999999999545,True,6,0,0,asia,0.0040546589084016205,0.0009568528120959445,0.5
ETH,1786950000,1786953540.0,1899.95,1900.0,1900.93,-0.0004892342,9.7102e-06,887427.6841999997,472264291.01544005,1899.9,1900.0,1840291.38504,1336885.73492,-154108.2018,-292851815.88054,307050437.51424,17.2,3.0,12.0,2.723e-05,1900.09,1900.93,2.996e-05,1900.04,0.0,,,,182983055984.286,71742047486.13794,52.0,61.0,33.0,40.0,31.0,39.0,53.0,63.0,9.0,66.0,35.0,30.0,50.0,31,Fear,4404.24,-1.7519799999999998e-05,-2.02498e-05,-0.9800000000000182,True,7,0,0,asia,-0.003566277697653053,-0.0005187178859442417,0.25
ETH,1786953600,1786957140.0,1893.45,1893.5,1894.4,-0.0004750845,7.535e-07,883951.1503999999,494402679.6288697,1893.4,1893.5,1843015.4104299997,3146170.20694,-151469.3845,-286922316.810691,304481771.236791,17.2,3.0,12.0,6.731e-05,1893.31,1894.43,4.736e-05,1893.61,7.0,0.2634142857142857,0.42857142857142855,0.14285714285714285,182983055984.286,71742047486.13794,45.0,57.0,29.0,39.0,30.0,36.0,51.0,53.0,9.0,68.0,37.0,14.0,49.0,31,Fear,4393.59,-6.65565e-05,-4.66065e-05,-0.9800000000000182,True,8,0,0,europe,-0.003421142661648946,-0.00026229885369371576,0.75
ETH,1786957200,1786960740.0,1893.25,1893.2,1894.03,-0.0003854216,7.7364e-06,883782.1068000001,496722921.2951595,1893.2,1893.3,723712.59662,3791464.89339,-151402.8593,-286605611.47183,304141021.79625,17.2,3.0,12.0,6.731e-05,1893.02,1894.02,4.736e-05,1893.17,8.0,0.07147499999999998,0.375,0.25,182983055984.286,71742047486.13794,46.0,59.0,24.0,36.0,30.0,34.0,51.0,55.0,8.0,71.0,39.0,31.0,47.0,31,Fear,4393.77,-5.957360000000001e-05,-3.96236e-05,-0.7699999999999818,True,9,0,0,europe,-0.00010562729409280269,0.001389638235969289,0.5
ETH,1786960800,1786964340.0,1906.15,1906.24,1907.19,-0.0005190883,9.5685e-06,885899.7780000003,508294125.0636195,1906.1,1906.2,463678.97008,3520436.84432,-151443.4039,-288389895.995127,305797182.972019,17.2,3.0,12.0,6.731e-05,1906.27,1907.16,4.736e-05,1906.28,11.0,-0.14935454545454546,0.09090909090909091,0.36363636363636365,182983055984.286,71742047486.13794,52.0,66.0,25.0,42.0,22.0,38.0,51.0,61.0,8.0,74.0,43.0,26.0,54.0,31,Fear,4398.32,-5.77415e-05,-3.77915e-05,-1.009999999999991,True,10,0,0,europe,0.006813680179585502,-0.0009742047658623165,0.75
ETH,1786964400,1786967940.0,1903.25,1903.5,1904.3,-0.0005251273,1.25e-05,888535.0359999997,524113684.4432699,1903.2,1903.3,2867252.5043,2417887.0667399997,-152196.2278,-289899536.63165,306829283.652778,17.2,3.0,12.0,6.731e-05,1903.75,1904.46,4.736e-05,1903.73,5.0,0.18182,0.2,0.0,182983055984.286,71742047486.13794,52.0,74.0,29.0,40.0,44.0,33.0,57.0,60.0,7.0,73.0,40.0,41.0,57.0,31,Fear,4396.72,-5.4810000000000005e-05,-3.486e-05,-1.2100000000000364,True,11,0,0,europe,-0.0015213912861002932,0.0003026993814258666,0.5
ETH,1786968000,1786971540.0,1898.55,1898.6,1899.47,-0.0004580225,8.3402e-06,889665.1612,533865514.13078994,1898.5,1898.6,1141996.35912,3361576.97122,-152075.2379,-288787935.245868,305669347.71235204,17.2,3.0,12.0,6.731e-05,1898.1,1899.22,4.736e-05,1898.28,11.0,0.28351818181818184,0.6363636363636364,0.09090909090909091,182983055984.286,71742047486.13794,59.0,90.0,43.0,47.0,0.0,37.0,58.0,88.0,0.0,79.0,41.0,0.0,55.0,31,Fear,4383.9,-5.8969800000000006e-05,-3.90198e-05,-0.6700000000000728,True,12,0,0,europe,-0.002469460133981416,-0.0018689480924983608,0.75
ETH,1786971600,1786975080.0,1904.25,1904.36,1905.24,-0.0004933762,1.0203e-05,888555.0069999999,549958567.6126096,1904.2,1904.3,3566166.60127,602572.26394,-153198.8259,-291549597.32541,307395917.29599,17.2,3.0,12.0,6.731e-05,1905.86,1907.21,4.736e-05,1906.28,24.0,0.2208375,0.375,0.041666666666666664,182983055984.286,71742047486.13794,,,,,,,,,,,,,,31,Fear,4393.75,-5.710700000000001e-05,-3.7157e-05,-2.9600000000000364,True,13,0,0,us,0.0030022912222484877,0.001014663151452341,1.0
ETH,1786975200,1786977360.0,1900.15,1900.1,1901.01,-0.0004103082,8.0043e-06,891105.0288,555473186.6109399,1900.1,1900.2,3644281.3145600003,555429.3419400001,-152611.3341,-289827993.663081,305625894.010039,17.2,3.0,12.0,6.731e-05,,,4.736e-05,,0.0,,,,182983055984.286,71742047486.13794,,,,,,,,,,,,,,31,Fear,,-5.9305700000000004e-05,-3.93557e-05,,True,14,0,0,us,-0.0021530786398844537,-0.0012474142734177807,0.5
HYPE,1785574800,1785578280.0,52.1415,52.14,52.14,1.91791e-05,1.25e-05,22527576.200000018,317402233.42330027,52.149,52.15,12419.76988,18944.138829999996,-2961344.21,-154144180.97193,160931756.88699,7.764705882352941,3.0,14.0,,,52.058,,,0.0,,,,183652403590.57578,71919740829.19958,,,,,,,,,,,,,,27,Fear,,,,0.0835000000000008,True,9,5,1,europe,,,
